system_qubits,bath_qubits,J,h,num_sweeps,p,training_method,single_qubit_gate_noise,two_qubit_gate_noise,initial_state,ground_state_energy,bond_dim,energy,energy_diff,energy_std,truncation_error,combined_std,energy_density_atol,energy_atol,total_time_minutes
14,7,0.6,0.4,3,3,energy,0.0001,0.001,zeros,-8.906293932752531,64,-7.8783744557329465,1.0279194770195845,0.055379956201408904,0.055615996202205205,0.07848616809625548,0.01,0.14,27.60120689868927
14,7,0.6,0.4,3,3,energy,0.0005,0.005,zeros,-8.906293932752737,32,-7.250507982583454,1.6557859501692826,0.05836676331509574,inf,inf,0.01,0.14,27.793280005455017
14,7,0.6,0.4,3,3,energy,0.0005,0.005,zeros,-8.906293932752737,64,-7.051378809869375,1.8549151228833622,0.05928330384447681,0.1809177665437996,0.19038316198107788,0.01,0.14,27.793280005455017
14,7,0.6,0.4,3,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-8.906293932751998,32,-6.518142235123368,2.38815169762863,0.061187464503894326,inf,inf,0.01,0.14,27.847330021858216
14,7,0.6,0.4,3,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-8.906293932751998,64,-6.552394775036285,2.3538991577157127,0.06112857550002837,0.061187464503894326,0.086490511358634,0.01,0.14,27.847330021858216
14,7,0.6,0.4,3,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-8.906293932752714,32,-6.90537010159652,2.000923831156194,0.05981181134342065,inf,inf,0.01,0.14,27.95934703350067
14,7,0.6,0.4,3,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-8.906293932752714,64,-6.745718432510885,2.160575500241829,0.06034259730302202,0.13516646631607082,0.14802433132984655,0.01,0.14,27.95934703350067
8,4,0.6,0.4,6,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-4.9048201019449165,32,-3.7610921501706485,1.143727951774268,0.03443372081355035,inf,inf,0.01,0.08,11.782337419191997
8,4,0.6,0.4,6,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-4.9048201019449165,64,-3.8419795221842996,1.0628405797606169,0.03416080852512947,0.06473117473921439,0.07319211584733198,0.01,0.08,11.782337419191997
8,4,0.6,0.4,6,3,energy,0.0002,0.002,zeros,-4.904820101944906,32,-4.263481228668942,0.6413388732759637,0.032381544668621566,inf,inf,0.01,0.08,11.819021777311962
8,4,0.6,0.4,6,3,energy,0.0002,0.002,zeros,-4.904820101944906,64,-4.315529010238908,0.5892910917059977,0.032148912497477124,0.032381544668621566,0.04563022035774509,0.01,0.08,11.819021777311962
8,4,0.6,0.4,6,3,energy,0.001,0.01,zeros,-4.904820101944894,32,-3.347098976109214,1.5577211258356805,0.03581518590565086,inf,inf,0.01,0.08,11.892792983849843
8,4,0.6,0.4,6,3,energy,0.001,0.01,zeros,-4.904820101944894,64,-3.3622866894197942,1.5425334125251,0.03575719724747979,0.03581518590565086,0.05060933408425276,0.01,0.08,11.892792983849843
8,4,0.6,0.4,6,3,energy,0.0004,0.004,zeros,-4.904820101944915,32,-3.94641638225256,0.9584037196923547,0.03362404036522424,inf,inf,0.01,0.08,11.892889960606892
8,4,0.6,0.4,6,3,energy,0.0004,0.004,zeros,-4.904820101944915,64,-4.013481228668942,0.8913388732759726,0.033480100185429365,0.04739409695251407,0.05802686907261748,0.01,0.08,11.892889960606892
8,4,0.45,0.55,5,3,energy,0.0,0.0,zeros,-5.065504203811565,32,-4.7490614334471,0.316442770364465,0.0292836824040089,inf,inf,0.01,0.08,11.059827097256978
8,4,0.45,0.55,5,3,energy,0.0,0.0,zeros,-5.065504203811565,64,-4.7375426621160415,0.3279615416955233,0.02938395538007182,0.02938395538007182,0.04155518821466344,0.01,0.08,11.059827097256978
8,4,0.6,0.4,6,3,energy,0.0008,0.008,zeros,-4.904820101944909,32,-3.6470989761092145,1.2577211258356948,0.03480366033887261,inf,inf,0.01,0.08,11.991352156798046
8,4,0.6,0.4,6,3,energy,0.0008,0.008,zeros,-4.904820101944909,64,-3.590102389078498,1.3147177128664111,0.035026537478944735,0.035026537478944735,0.04953500434569316,0.01,0.08,11.991352156798046
8,4,0.6,0.4,8,3,energy,0.0,0.0,zeros,-4.904820101944922,32,-4.565870307167236,0.33894979477768583,0.0308107949091634,inf,inf,0.01,0.08,21.12551080385844
8,4,0.6,0.4,8,3,energy,0.0,0.0,zeros,-4.904820101944922,64,-4.611092150170649,0.29372795177427236,0.030594226729185475,0.0308107949091634,0.04342017724619899,0.01,0.08,21.12551080385844
14,7,0.6,0.4,0,3,energy,0.0,0.0,zeros,-8.906293932752689,32,-7.80232220609579,1.1039717266568987,0.04029899803654175,inf,inf,0.01,0.14,0.0037772417068481444
14,7,0.6,0.4,0,3,energy,0.0,0.0,zeros,-8.906293932752689,64,-7.799419448476051,1.1068744842766378,0.040309845437092595,0.040309845437092595,0.05700673011429957,0.01,0.14,0.0037772417068481444
14,7,0.55,0.45,2,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-8.721047841664156,32,-7.279608127721337,1.4414397139428186,0.058814984172745964,inf,inf,0.01,0.14,5.790703209241231
14,7,0.55,0.45,2,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-8.721047841664156,64,-7.2349056603773585,1.4861421812867972,0.05893668982115224,0.05893668982115224,0.08334906606644983,0.01,0.14,5.790703209241231
14,7,0.6,0.4,1,3,energy,0.0,0.0,zeros,-8.906293932752458,32,-7.597677793904211,1.3086161388482473,0.0565562347528496,inf,inf,0.01,0.14,0.11794447501500448
14,7,0.6,0.4,1,3,energy,0.0,0.0,zeros,-8.906293932752458,64,-7.592743105950653,1.313550826801805,0.056421588942905616,0.0565562347528496,0.07988744199348007,0.01,0.14,0.11794447501500448
14,7,0.55,0.45,2,3,energy,0.0005,0.005,zeros,-8.721047841664305,32,-6.950145137880988,1.7709027037833165,0.059887384479654936,inf,inf,0.01,0.14,5.8778064529101055
14,7,0.55,0.45,2,3,energy,0.0005,0.005,zeros,-8.721047841664305,64,-6.937880986937592,1.783166854726713,0.05999635447786625,0.05999635447786625,0.08484765819554221,0.01,0.14,5.8778064529101055
14,7,0.55,0.45,2,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-8.72104784166427,32,-6.89767779390421,1.8233700477600596,0.060067237610091216,inf,inf,0.01,0.14,5.908906845251719
14,7,0.55,0.45,2,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-8.72104784166427,64,-6.885703918722787,1.8353439229414823,0.06011704938369589,0.06011704938369589,0.08501834656827585,0.01,0.14,5.908906845251719
14,7,0.55,0.45,2,3,energy,0.0001,0.001,zeros,-8.721047841664147,32,-7.4294629898403475,1.2915848518237993,0.05824259792663161,inf,inf,0.01,0.14,5.861877044041951
14,7,0.55,0.45,2,3,energy,0.0001,0.001,zeros,-8.721047841664147,64,-7.425616835994196,1.2954310056699505,0.058283958668910986,0.058283958668910986,0.08242596481836684,0.01,0.14,5.861877044041951
14,7,0.55,0.45,2,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-8.721047841664328,32,-6.6486937590711195,2.0723540825932085,0.06087015649694174,inf,inf,0.01,0.14,5.866317780812581
14,7,0.55,0.45,2,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-8.721047841664328,64,-6.497750362844702,2.2232974788196262,0.06127797297289438,0.12378910671273294,0.13812578655849586,0.01,0.14,5.866317780812581
14,7,0.45,0.55,3,3,energy,0.0001,0.001,zeros,-8.946260845876619,32,-8.001161103047895,0.9450997428287238,0.0544532645639251,inf,inf,0.01,0.14,23.452094650268556
14,7,0.45,0.55,3,3,energy,0.0001,0.001,zeros,-8.946260845876619,64,-8.019593613933237,0.926667231943382,0.054211526184484056,0.0544532645639251,0.07683780054712538,0.01,0.14,23.452094650268556
14,7,0.45,0.55,3,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-8.946260845876603,32,-7.697097242380261,1.249163603496342,0.05580523600420205,inf,inf,0.01,0.14,23.471683208147684
14,7,0.45,0.55,3,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-8.946260845876603,64,-7.706313497822933,1.2399473480536702,0.0556928749223617,0.05580523600420205,0.07884111035876215,0.01,0.14,23.471683208147684
8,4,0.55,0.45,6,3,energy,0.0,0.0,zeros,-4.86078406960026,32,-4.547098976109217,0.3136850934910438,0.03161370140825487,inf,inf,0.01,0.08,14.309801431496938
8,4,0.55,0.45,6,3,energy,0.0,0.0,zeros,-4.86078406960026,64,-4.510750853242321,0.3500332163579394,0.03172598639676608,0.03172598639676608,0.04486732024197091,0.01,0.08,14.309801431496938
14,7,0.6,0.4,2,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-8.906293932752742,32,-7.0833091436865026,1.8229847890662398,0.05954948574164096,inf,inf,0.01,0.14,7.28523637453715
14,7,0.6,0.4,2,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-8.906293932752742,64,-7.071698113207547,1.8345958195451955,0.059509108786076875,0.05954948574164096,0.08418714439038202,0.01,0.14,7.28523637453715
14,7,0.6,0.4,2,3,energy,0.0002,0.002,zeros,-8.90629393275199,32,-7.732946298984035,1.1733476337679543,0.05683498239824026,inf,inf,0.01,0.14,7.273519384860992
14,7,0.6,0.4,2,3,energy,0.0002,0.002,zeros,-8.90629393275199,64,-7.6957910014513775,1.2105029313006117,0.05696043792256414,0.05696043792256414,0.08055422382880097,0.01,0.14,7.273519384860992
14,7,0.6,0.4,2,3,energy,0.001,0.01,zeros,-8.906293932752732,32,-6.493178519593615,2.413115413159117,0.06160074765321798,inf,inf,0.01,0.14,7.343265020847321
14,7,0.6,0.4,2,3,energy,0.001,0.01,zeros,-8.906293932752732,64,-6.58345428156749,2.322839651185242,0.061266247602593624,0.06160074765321798,0.08688040749638407,0.01,0.14,7.343265020847321
14,7,0.6,0.4,2,3,energy,0.0004,0.004,zeros,-8.906293932751845,32,-7.4507982583454275,1.4554956744064178,0.058115696931250814,inf,inf,0.01,0.14,7.34804226954778
14,7,0.6,0.4,2,3,energy,0.0004,0.004,zeros,-8.906293932751845,64,-7.409579100145138,1.496714832606707,0.05833883318000301,0.05833883318000301,0.08250356909618177,0.01,0.14,7.34804226954778
14,7,0.6,0.4,2,3,energy,0.0008,0.008,zeros,-8.906293932752469,32,-6.69056603773585,2.2157278950166193,0.06086312806724028,inf,inf,0.01,0.14,7.425590980052948
14,7,0.6,0.4,2,3,energy,0.0008,0.008,zeros,-8.906293932752469,64,-6.982873730043542,1.923420202708927,0.05984593215887017,0.27956739979503165,0.2859011483434776,0.01,0.14,7.425590980052948
8,4,0.45,0.55,8,3,energy,0.0002,0.002,zeros,-5.065504203811553,32,-4.645093856655291,0.42041034715626235,0.02981129342489535,inf,inf,0.01,0.08,16.68858917156855
8,4,0.45,0.55,8,3,energy,0.0002,0.002,zeros,-5.065504203811553,64,-4.679820819112628,0.3856833846989254,0.029603820341820925,0.02981129342489535,0.042013085991105426,0.01,0.08,16.68858917156855
14,7,0.45,0.55,0,3,energy,0.0002,0.002,zeros,-8.946260845876624,32,-5.774165457184327,3.1720953886922976,0.055421348493923245,inf,inf,0.01,0.14,0.011816449960072835
14,7,0.45,0.55,0,3,energy,0.0002,0.002,zeros,-8.946260845876624,64,-5.850798258345429,3.0954625875311956,0.05541848651808714,0.055421348493923245,0.07837559898871775,0.01,0.14,0.011816449960072835
8,4,0.45,0.55,8,3,energy,0.0004,0.004,zeros,-5.065504203811565,32,-4.429266211604096,0.6362379922074686,0.030956017884924147,inf,inf,0.01,0.08,16.703152434031168
8,4,0.45,0.55,8,3,energy,0.0004,0.004,zeros,-5.065504203811565,64,-4.501365187713311,0.5641390160982533,0.030724375250017297,0.05741080105869949,0.06511518496253732,0.01,0.08,16.703152434031168
14,7,0.45,0.55,0,3,energy,0.0004,0.004,zeros,-8.946260845876632,32,-5.927431059506532,3.0188297863701,0.055407688112224594,inf,inf,0.01,0.14,0.011741828918457032
14,7,0.45,0.55,0,3,energy,0.0004,0.004,zeros,-8.946260845876632,64,-5.811683599419452,3.1345772464571793,0.05540219213395341,0.08519424699720626,0.10162412417663672,0.01,0.14,0.011741828918457032
8,4,0.45,0.55,5,3,energy,0.001,0.01,zeros,-5.06550420381156,32,-3.9636945392491465,1.1018096645624138,0.03301352899669719,inf,inf,0.01,0.08,9.222886860370636
8,4,0.45,0.55,5,3,energy,0.001,0.01,zeros,-5.06550420381156,64,-4.023976109215017,1.0415280945965435,0.03291192456398069,0.0382201491654493,0.05043782886618287,0.01,0.08,9.222886860370636
8,4,0.45,0.55,6,3,energy,0.0001,0.001,zeros,-5.065504203811563,32,-4.785366894197953,0.28013730961361016,0.029090569712989626,inf,inf,0.01,0.08,11.613177561759949
8,4,0.45,0.55,6,3,energy,0.0001,0.001,zeros,-5.065504203811563,64,-4.747653583617748,0.3178506201938154,0.029229512672232828,0.029229512672232828,0.04133677324262791,0.01,0.08,11.613177561759949
14,7,0.45,0.55,1,3,energy,0.0002,0.002,zeros,-8.946260845876626,32,-6.405950653120465,2.540310192756161,0.06097107951733597,inf,inf,0.01,0.14,0.4542157769203186
14,7,0.45,0.55,1,3,energy,0.0002,0.002,zeros,-8.946260845876626,64,-6.299927431059507,2.6463334148171196,0.06122933556197473,0.06143630478240944,0.08673782957094332,0.01,0.14,0.4542157769203186
14,7,0.45,0.55,1,3,energy,0.0004,0.004,zeros,-8.946260845876553,32,-6.195863570391873,2.75039727548468,0.06170309602705459,inf,inf,0.01,0.14,0.4554513891537984
14,7,0.45,0.55,1,3,energy,0.0004,0.004,zeros,-8.946260845876553,64,-6.144194484760523,2.8020663611160304,0.06165979242342092,0.06170309602705459,0.08723074034434923,0.01,0.14,0.4554513891537984
8,4,0.45,0.55,6,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.06550420381156,32,-4.539206484641638,0.5262977191699223,0.030299979799824843,inf,inf,0.01,0.08,11.741632187366486
8,4,0.45,0.55,6,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-5.06550420381156,64,-4.606015358361774,0.4594888454497861,0.03023869202090576,0.05129286828349654,0.05954273114229238,0.01,0.08,11.741632187366486
8,4,0.6,0.4,6,3,energy,0.0,0.0,zeros,-4.9048201019449005,32,-4.5450511945392496,0.35976890740565093,0.030999000180047045,inf,inf,0.01,0.08,14.654600914319357
8,4,0.6,0.4,6,3,energy,0.0,0.0,zeros,-4.9048201019449005,64,-4.518600682593856,0.3862194193510442,0.031121202362815195,0.031121202362815195,0.04401202645885086,0.01,0.08,14.654600914319357
14,7,0.45,0.55,3,3,energy,0.0005,0.005,zeros,-8.946260845876632,32,-7.636719883889696,1.3095409619869356,0.05612994014837532,inf,inf,0.01,0.14,23.50006509621938
14,7,0.45,0.55,3,3,energy,0.0005,0.005,zeros,-8.946260845876632,64,-7.4298984034833095,1.516362442393322,0.05701011718244837,0.19072074117744137,0.199059173555074,0.01,0.14,23.50006509621938
14,7,0.45,0.55,3,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-8.94626084587664,32,-7.2444847605224965,1.701776085354144,0.05771547202963648,inf,inf,0.01,0.14,23.55710607369741
14,7,0.45,0.55,3,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-8.94626084587664,64,-7.249346879535558,1.6969139663410822,0.05760008190222109,0.05771547202963648,0.08154045098444285,0.01,0.14,23.55710607369741
14,7,0.45,0.55,3,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-8.946260845876104,32,-6.939985486211903,2.006275359664201,0.058848511753925546,inf,inf,0.01,0.14,23.57550107240677
14,7,0.45,0.55,3,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-8.946260845876104,64,-6.992307692307693,1.9539531535684107,0.058507663925117095,0.058848511753925546,0.0829836976377069,0.01,0.14,23.57550107240677
8,4,0.45,0.55,8,3,energy,0.0008,0.008,zeros,-5.065504203811557,32,-4.131740614334471,0.9337635894770857,0.03227051309888909,inf,inf,0.01,0.08,16.572954324881234
8,4,0.45,0.55,8,3,energy,0.0008,0.008,zeros,-5.065504203811557,64,-4.126407849829351,0.9390963539822055,0.032382863062744106,0.032382863062744106,0.045796284131803464,0.01,0.08,16.572954324881234
14,7,0.45,0.55,0,3,energy,0.0008,0.008,zeros,-8.946260845876575,32,-5.855587808417999,3.0906730374585756,0.05542129843147604,inf,inf,0.01,0.14,0.012571303049723308
14,7,0.45,0.55,0,3,energy,0.0008,0.008,zeros,-8.946260845876575,64,-5.8380261248185805,3.108234721057994,0.05541744348723067,0.05542129843147604,0.07837482607630548,0.01,0.14,0.012571303049723308
8,4,0.45,0.55,8,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.0655042038115665,32,-4.334769624573379,0.7307345792381872,0.031495808008435836,inf,inf,0.01,0.08,16.6809273481369
8,4,0.45,0.55,8,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.0655042038115665,64,-4.289206484641638,0.7762977191699285,0.03170101729709656,0.03170101729709656,0.04483200860257803,0.01,0.08,16.6809273481369
14,7,0.45,0.55,0,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-8.946260845876582,32,-5.842017416545721,3.104243429330861,0.055423029731515305,inf,inf,0.01,0.14,0.01221307913462321
14,7,0.45,0.55,0,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-8.946260845876582,64,-5.909071117561685,3.037189728314897,0.055421010571527006,0.055423029731515305,0.07837857256540041,0.01,0.14,0.01221307913462321
14,7,0.45,0.55,1,3,energy,0.0008,0.008,zeros,-8.946260845876619,32,-6.0130624092888265,2.9331984365877926,0.062083457260371705,inf,inf,0.01,0.14,0.45137393871943154
14,7,0.45,0.55,1,3,energy,0.0008,0.008,zeros,-8.946260845876619,64,-5.83701015965167,3.109250686224949,0.06253334571619422,0.1524126622378936,0.16474234105688587,0.01,0.14,0.45137393871943154
14,7,0.45,0.55,1,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-8.946260845876019,32,-6.124165457184327,2.8220953886916913,0.06173113021214505,inf,inf,0.01,0.14,0.45377955039342244
14,7,0.45,0.55,1,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-8.946260845876019,64,-6.062264150943397,2.8839966949326215,0.061991209360758324,0.061991209360758324,0.08766880902589438,0.01,0.14,0.45377955039342244
8,4,0.45,0.55,6,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-5.0655042038115585,32,-4.244411262798635,0.8210929410129237,0.031916654466306135,inf,inf,0.01,0.08,11.64745767513911
8,4,0.45,0.55,6,3,energy,0.0007000000000000001,0.007000000000000001,zeros,-5.0655042038115585,64,-4.190571672354949,0.8749325314566097,0.03201620203658337,0.03201620203658337,0.045277747135813305,0.01,0.08,11.64745767513911
8,4,0.45,0.55,6,3,energy,0.0005,0.005,zeros,-5.065504203811563,32,-4.370861774744028,0.6946424290675353,0.03127795060678224,inf,inf,0.01,0.08,11.65581255753835
8,4,0.45,0.55,6,3,energy,0.0005,0.005,zeros,-5.065504203811563,64,-4.397952218430034,0.6675519853815288,0.0310509225728178,0.03127795060678224,0.044073461252588673,0.01,0.08,11.65581255753835
8,4,0.45,0.55,6,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.065504203811548,32,-4.102346416382253,0.9631577874292949,0.032539070218348225,inf,inf,0.01,0.08,11.726342459519705
8,4,0.45,0.55,6,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-5.065504203811548,64,-4.089590443686007,0.9759137601255405,0.0325694399136242,0.0325694399136242,0.04606014364474295,0.01,0.08,11.726342459519705
8,4,0.45,0.55,6,3,energy,0.0002,0.002,zeros,-5.065504203811558,32,-4.680972696245733,0.3845315075658249,0.029692400602626658,inf,inf,0.01,0.08,11.55258538722992
8,4,0.45,0.55,6,3,energy,0.0002,0.002,zeros,-5.065504203811558,64,-4.628754266211605,0.43674993759995306,0.029958897708706387,0.030782953558122772,0.04295492732716791,0.01,0.08,11.55258538722992
8,4,0.45,0.55,6,3,energy,0.0004,0.004,zeros,-5.065504203811564,32,-4.445264505119455,0.6202396986921093,0.031008380765935362,inf,inf,0.01,0.08,11.75274390776952
8,4,0.45,0.55,6,3,energy,0.0004,0.004,zeros,-5.065504203811564,64,-4.539505119453925,0.5259990843576388,0.03049096580217088,0.0836066667010713,0.08899311047723402,0.01,0.08,11.75274390776952
8,4,0.55,0.45,7,3,energy,0.0004,0.004,zeros,-4.860784069600246,32,-4.159513651877134,0.7012704177231122,0.03313704991957594,inf,inf,0.01,0.08,14.007991981506347
8,4,0.55,0.45,7,3,energy,0.0004,0.004,zeros,-4.860784069600246,64,-4.140358361774744,0.7204257078255019,0.033180568228183,0.033180568228183,0.04692440959554221,0.01,0.08,14.007991981506347
8,4,0.55,0.45,7,3,energy,0.0002,0.002,zeros,-4.860784069600246,32,-4.375938566552901,0.4848455030473451,0.03230504910781187,inf,inf,0.01,0.08,14.016751623153686
8,4,0.55,0.45,7,3,energy,0.0002,0.002,zeros,-4.860784069600246,64,-4.3906569965870315,0.47012707301321477,0.0322563533218159,0.03230504910781187,0.04565181844658502,0.01,0.08,14.016751623153686
14,7,0.6,0.4,2,3,energy,0.0,0.0,zeros,-8.906293932752726,32,-7.995936139332367,0.910357793420359,0.0557152933334822,inf,inf,0.01,0.14,8.58584812482198
14,7,0.6,0.4,2,3,energy,0.0,0.0,zeros,-8.906293932752726,64,-7.961103047895501,0.945190884857225,0.05586657794642296,0.05586657794642296,0.07900727221520501,0.01,0.14,8.58584812482198
8,4,0.55,0.45,7,3,energy,0.0008,0.008,zeros,-4.860784069600252,32,-3.8013651877133103,1.059418881886942,0.03432770536173656,inf,inf,0.01,0.08,14.23560890754064
8,4,0.55,0.45,7,3,energy,0.0008,0.008,zeros,-4.860784069600252,64,-3.8174488054607507,1.0433352641395017,0.034295895034908826,0.03432770536173656,0.04852421840326416,0.01,0.08,14.23560890754064
8,4,0.55,0.45,7,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-4.860784069600236,32,-3.9914675767918095,0.869316492808426,0.03371892482593913,inf,inf,0.01,0.08,14.33313227891922
8,4,0.55,0.45,7,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-4.860784069600236,64,-3.9739761092150165,0.886807960385219,0.03376618998939731,0.03376618998939731,0.04775260383267231,0.01,0.08,14.33313227891922
8,4,0.45,0.55,6,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.065504203811558,32,-4.288993174061434,0.7765110297501234,0.03163323857375053,inf,inf,0.01,0.08,11.530326012770335
8,4,0.45,0.55,6,3,energy,0.0006000000000000001,0.006000000000000001,zeros,-5.065504203811558,64,-4.363481228668943,0.702022975142615,0.03120504019931093,0.05978339203078665,0.06743744135528376,0.01,0.08,11.530326012770335
8,4,0.45,0.55,6,3,energy,0.0008,0.008,zeros,-5.065504203811568,32,-4.156527303754267,0.9089769000573016,0.03218015979897968,inf,inf,0.01,0.08,11.574736519654591
8,4,0.45,0.55,6,3,energy,0.0008,0.008,zeros,-5.065504203811568,64,-4.145179180887372,0.9203250229241959,0.03229086078298601,0.03229086078298601,0.04566617326000031,0.01,0.08,11.574736519654591
14,7,0.45,0.55,2,3,energy,0.0004,0.004,zeros,-8.946260845876589,32,-7.164731494920173,1.7815293509564158,0.05818979941109092,inf,inf,0.01,0.14,5.940757966041565
14,7,0.45,0.55,2,3,energy,0.0004,0.004,zeros,-8.946260845876589,64,-7.051015965166909,1.8952448807096802,0.058743844104285396,0.07806618814450961,0.097699380507568,0.01,0.14,5.940757966041565
14,7,0.45,0.55,2,3,energy,0.0002,0.002,zeros,-8.946260845874233,32,-7.354136429608129,1.5921244162661043,0.05766615383363223,inf,inf,0.01,0.14,5.964987067381541
14,7,0.45,0.55,2,3,energy,0.0002,0.002,zeros,-8.946260845874233,64,-7.324310595065311,1.621950250808922,0.05765881938778019,0.05766615383363223,0.08154707076993505,0.01,0.14,5.964987067381541
8,4,0.55,0.45,7,3,energy,0.001,0.01,zeros,-4.860784069600242,32,-3.626749146757679,1.2340349228425627,0.03486410617181754,inf,inf,0.01,0.08,14.195364626248677
8,4,0.55,0.45,7,3,energy,0.001,0.01,zeros,-4.860784069600242,64,-3.6776450511945393,1.1831390184057025,0.03471684782224116,0.03486410617181754,0.04920127459601444,0.01,0.08,14.195364626248677
8,4,0.6,0.4,7,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-4.904820101944913,32,-4.1849829351535845,0.7198371667913284,0.03268982690941252,inf,inf,0.01,0.08,14.326290277640025
8,4,0.6,0.4,7,3,energy,0.00030000000000000003,0.0030000000000000005,zeros,-4.904820101944913,64,-4.175085324232081,0.7297347777128316,0.03281412095911312,0.03281412095911312,0.046406174897729004,0.01,0.08,14.326290277640025
8,4,0.45,0.55,8,3,energy,0.0,0.0,zeros,-5.065504203811551,32,-4.920605802047782,0.14489840176376934,0.02851794063821269,inf,inf,0.01,0.08,20.373006745179495
8,4,0.45,0.55,8,3,energy,0.0,0.0,zeros,-5.065504203811551,64,-4.866595563139933,0.1989086406716183,0.028575906202326747,0.03587827411337008,0.045867559000216024,0.01,0.08,20.373006745179495
14,7,0.45,0.55,0,3,energy,0.0,0.0,zeros,-8.946260845875678,32,-5.814078374455735,3.1321824714199424,0.05542965823343543,inf,inf,0.01,0.14,0.003648177782694499
14,7,0.45,0.55,0,3,energy,0.0,0.0,zeros,-8.946260845875678,64,-5.800507982583456,3.1457528632922216,0.05541135596751606,0.05542965823343543,0.0783764338435619,0.01,0.14,0.003648177782694499
8,4,0.6,0.4,7,3,energy,0.0005,0.005,zeros,-4.904820101944901,32,-3.972013651877133,0.9328064500677682,0.03366263165848813,inf,inf,0.01,0.08,14.365416932106019
8,4,0.6,0.4,7,3,energy,0.0005,0.005,zeros,-4.904820101944901,64,-3.9300341296928325,0.9747859722520689,0.03382802194797044,0.03382802194797044,0.04784004742707452,0.01,0.08,14.365416932106019
14,7,0.45,0.55,1,3,energy,0.0,0.0,zeros,-8.946260845876033,32,-6.493686502177068,2.4525743436989647,0.060665097453894805,inf,inf,0.01,0.14,0.1175072431564331
14,7,0.45,0.55,1,3,energy,0.0,0.0,zeros,-8.946260845876033,64,-6.352757619738752,2.5935032261372806,0.060973612266449,0.11163742411665926,0.127203364170222,0.01,0.14,0.1175072431564331
8,4,0.6,0.4,7,3,energy,0.0001,0.001,zeros,-4.90482010194491,32,-4.406313993174061,0.4985061087708491,0.03171176899388617,inf,inf,0.01,0.08,14.366415278116863
8,4,0.6,0.4,7,3,energy,0.0001,0.001,zeros,-4.90482010194491,64,-4.426109215017066,0.47871088692784447,0.031596404249276566,0.03171176899388617,0.04476571293082802,0.01,0.08,14.366415278116863
8,4,0.6,0.4,7,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-4.904820101944924,32,-3.461433447098976,1.4433866548459475,0.03541727952687355,inf,inf,0.01,0.08,14.47625884215037
8,4,0.6,0.4,7,3,energy,0.0009000000000000001,0.009000000000000001,zeros,-4.904820101944924,64,-3.481058020477816,1.4237620814671077,0.03535791590034067,0.03541727952687355,0.050045638230521744,0.01,0.08,14.47625884215037
8,4,0.45,0.55,8,3,energy,0.001,0.01,zeros,-5.065504203811565,32,-4.016382252559728,1.0491219512518368,0.03281061538615018,inf,inf,0.01,0.08,16.575960822900136
8,4,0.45,0.55,8,3,energy,0.001,0.01,zeros,-5.065504203811565,64,-4.041382252559727,1.0241219512518374,0.03280174425070329,0.03281061538615018,0.04639494485293007,0.01,0.08,16.575960822900136
14,7,0.45,0.55,0,3,energy,0.001,0.01,zeros,-8.946260845876608,32,-5.861175616835996,3.0850852290406126,0.05542348862125363,inf,inf,0.01,0.14,0.011857457955678304
14,7,0.45,0.55,0,3,energy,0.001,0.01,zeros,-8.946260845876608,64,-5.814078374455734,3.132182471420874,0.055422007645260646,0.05542348862125363,0.07837960208103611,0.01,0.14,0.011857457955678304
